"","parameter","index","simulation_value","IQR_min","IQR50_lower","IQR50_upper","mean","median","sd","n_series","n_observations","mean_IQR","mean_sd","model"
"2582","alpha","7",1.38257178127353,0.06,1.17631057446857,1.67277308028335,1.46472847135594,1.41326622649113,0.394314415478973,40,15,0.4845,0.53383023493808,"partially"
"2583","alpha","8",2.26156828629369,0.46,2.2323634377852,2.9493958765284,2.63523481845872,2.54403433877599,0.565819818595625,40,15,0.4845,0.53383023493808,"partially"
"2584","alpha","9",2.99513383467013,0.89,3.49456785799134,4.51096783795917,4.0668582703937,3.95291647950484,0.782186044626598,40,15,0.4845,0.53383023493808,"partially"
"2585","alpha","10",1.91486158746906,0.28,1.76917617635584,2.47942063206757,2.1739698584642,2.07700206421168,0.561448915453596,40,15,0.4845,0.53383023493808,"partially"
"2586","alpha","11",0.706780991025323,0.15,0.608765174122709,0.915936048657398,0.781103815425975,0.746040372504244,0.244012612390722,40,15,0.4845,0.53383023493808,"partially"
"2587","alpha","12",2.14885942804175,0.21,1.94596630388175,2.75050427100908,2.38748098848505,2.28522948096185,0.607236990691778,40,15,0.4845,0.53383023493808,"partially"
"2588","alpha","13",1.43800970912821,0.64,1.51976564193084,2.09939449461799,1.84817518394824,1.76830477392075,0.484487989445368,40,15,0.4845,0.53383023493808,"partially"
"2589","alpha","14",1.41100224789405,0.79,1.60550175865516,2.27883938253427,1.98693408191499,1.89609629252462,0.528441140827479,40,15,0.4845,0.53383023493808,"partially"
"2590","alpha","15",3.08900360491514,0.2,2.84195961996316,3.7667595698801,3.35707206068871,3.26352285273243,0.70741232024818,40,15,0.4845,0.53383023493808,"partially"
"2591","alpha","16",1.32800834110862,0.12,1.05973002156336,1.54721449747919,1.33316486286575,1.27110960569016,0.387139662836157,40,15,0.4845,0.53383023493808,"partially"
"2592","alpha","17",0.519765714829605,0.86,0.672178992670232,1.03755815547738,0.877435466278599,0.837003019218327,0.284972934071754,40,15,0.4845,0.53383023493808,"partially"
"2593","alpha","18",1.44878325922101,0.18,1.27902989569691,1.83007842404261,1.60583602922727,1.52628945383162,0.453612995196603,40,15,0.4845,0.53383023493808,"partially"
"2594","alpha","19",2.31931078750232,0.11,1.91372635512367,2.68605436682857,2.33868321090509,2.24593944728046,0.593583167384798,40,15,0.4845,0.53383023493808,"partially"
"2595","alpha","20",1.94032194210905,0.47,1.91766876682085,2.73792953609087,2.37886505657753,2.28610208844678,0.631154923517625,40,15,0.4845,0.53383023493808,"partially"
"2596","alpha","21",2.47074538281184,0.85,1.36127574366197,1.97082306051323,1.71695553071281,1.6496797633886,0.487375391428665,40,15,0.4845,0.53383023493808,"partially"
"2597","alpha","22",0.78832546365311,0.5,0.78802203012418,1.16224797551264,1.00068757806674,0.946159853171315,0.305809712757188,40,15,0.4845,0.53383023493808,"partially"
"2598","alpha","23",3.03917893403458,0.89,3.57149181802078,4.69660319942016,4.1883453453345,4.08154181004655,0.851551090291222,40,15,0.4845,0.53383023493808,"partially"
"2599","alpha","24",3.2129615263499,0.61,2.24224985674347,3.08108504183045,2.71460930709088,2.62760327370193,0.656483924584989,40,15,0.4845,0.53383023493808,"partially"
"2600","alpha","25",2.25196232106258,0.47,1.60276595391879,2.28447423800417,1.97811465337211,1.88968323501607,0.534631180965591,40,15,0.4845,0.53383023493808,"partially"
"2601","alpha","26",1.56094959798905,0.13,1.38467722511909,1.92493006359932,1.69528992272205,1.62444178176551,0.435273494035491,40,15,0.4845,0.53383023493808,"partially"
"2602","alpha","27",1.93645651686575,0.45,1.90177492153118,2.5782124008535,2.27988382916833,2.20907918236781,0.505768730805969,40,15,0.4845,0.53383023493808,"partially"
"2603","alpha","28",1.67699458900452,0.39,1.24076375286212,1.76254246070222,1.54116475574019,1.46669928661731,0.422401142012624,40,15,0.4845,0.53383023493808,"partially"
"2604","alpha","29",2.09525453561303,0.83,2.44507392334896,3.37687927307961,2.9579486059383,2.86891575989979,0.722800226090003,40,15,0.4845,0.53383023493808,"partially"
"2605","alpha","30",1.79804735792691,0.77,2.01130397014228,2.72686042365,2.41827527078827,2.34494162022968,0.568980693854706,40,15,0.4845,0.53383023493808,"partially"
"2606","alpha","31",3.21965069467332,0.87,3.699740663035,4.74078068109507,4.28236615150231,4.18098307891579,0.819073551919196,40,15,0.4845,0.53383023493808,"partially"
"2607","alpha","32",2.88094570910872,0.03,2.49010462923053,3.35498710733539,2.97335842812272,2.90377481926623,0.687592585331955,40,15,0.4845,0.53383023493808,"partially"
"2608","alpha","33",2.12550287858403,0.46,2.09965422885438,2.80887622147023,2.48623419683853,2.41107363288289,0.548837390888082,40,15,0.4845,0.53383023493808,"partially"
"2609","alpha","34",2.34368322384355,0.41,1.75099904459095,2.43974445986112,2.13774257573037,2.07042221628208,0.527392873475724,40,15,0.4845,0.53383023493808,"partially"
"2610","alpha","35",0.575528200257285,0.97,0.831563800336326,1.19552115636156,1.03821963685654,0.979836845524509,0.300840093245602,40,15,0.4845,0.53383023493808,"partially"
"2611","alpha","36",0.659143995500009,0.47,0.649871785786372,0.946000747630153,0.817577950745659,0.778237071390002,0.245094478738153,40,15,0.4845,0.53383023493808,"partially"
"2612","alpha","37",3.38225381840571,0.51,2.49828114026977,3.37390067295178,2.98800584866882,2.89168798430155,0.695533171434414,40,15,0.4845,0.53383023493808,"partially"
"2613","alpha","38",3.94051512108926,0.63,2.82114039203367,3.75384956983715,3.35695515311804,3.24616344940699,0.746870223382324,40,15,0.4845,0.53383023493808,"partially"
"2614","alpha","39",1.43860226920364,0.32,1.35259069504818,1.9313717896869,1.68151233518682,1.59747059295542,0.455941069905726,40,15,0.4845,0.53383023493808,"partially"
"2615","alpha","40",0.187322073456651,1,0.583738297158906,0.894032512894651,0.756184360177177,0.730223635021908,0.242661289837113,40,15,0.4845,0.53383023493808,"partially"
"2616","sigma","1",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2617","sigma","2",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2618","sigma","3",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2619","sigma","4",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2620","sigma","5",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2621","sigma","6",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2622","sigma","7",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2623","sigma","8",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2624","sigma","9",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2625","sigma","10",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2626","sigma","11",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2627","sigma","12",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2628","sigma","13",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2629","sigma","14",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2630","sigma","15",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2631","sigma","16",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2632","sigma","17",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2633","sigma","18",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2634","sigma","19",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2635","sigma","20",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2636","sigma","21",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2637","sigma","22",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2638","sigma","23",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2639","sigma","24",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2640","sigma","25",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2641","sigma","26",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2642","sigma","27",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2643","sigma","28",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2644","sigma","29",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2645","sigma","30",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2646","sigma","31",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2647","sigma","32",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2648","sigma","33",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2649","sigma","34",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2650","sigma","35",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2651","sigma","36",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2652","sigma","37",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2653","sigma","38",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2654","sigma","39",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2655","sigma","40",0.25,0.86,0.114773948619377,0.20804312134985,0.160559973289294,0.16803675543964,0.0661316381323211,40,15,0.86,0.0661316381323211,"partially"
"2656","rho","1",2.72184598076279,0.08,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2657","rho","2",3.10916185868881,0.92,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2658","rho","3",3.63554949420202,1,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2659","rho","4",1.96408483900895,1,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2660","rho","5",3.43834516736093,1,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2661","rho","6",2.48701168512001,0.73,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2662","rho","7",3.39523505319822,1,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2663","rho","8",2.88350453774731,0.62,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2664","rho","9",2.77890378045839,0.3,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2665","rho","10",2.67736611812207,0.11,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2666","rho","11",3.11645349876814,0.93,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2667","rho","12",2.01699485634154,1,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2668","rho","13",2.52040257495696,0.63,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2669","rho","14",2.84629211584823,0.52,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2670","rho","15",2.36226948811391,0.94,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2671","rho","16",1.93176943526714,1,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2672","rho","17",3.24076044716777,0.98,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2673","rho","18",1.93947192121001,1,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2674","rho","19",2.93654386805516,0.71,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2675","rho","20",1.81774374551943,1,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2676","rho","21",2.54472155106446,0.55,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2677","rho","22",3.16101772929315,0.94,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2678","rho","23",2.50478874799654,0.68,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2679","rho","24",2.39952503489546,0.89,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2680","rho","25",2.47095967074463,0.76,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2681","rho","26",3.31557886918112,1,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2682","rho","27",2.81095816092195,0.4,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2683","rho","28",3.0820033846788,0.9,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2684","rho","29",2.32746089234016,0.97,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2685","rho","30",2.36248773440252,0.94,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2686","rho","31",3.25965907204165,0.98,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
"2687","rho","32",3.46425523127918,1,2.55810382003914,2.84114083616544,2.71282747799405,2.70556528675842,0.211234381578,40,20,0.7835,0.211234381578,"pooled"
