"","parameter","index","simulation_value","IQR_min","IQR50_lower","IQR50_upper","mean","median","sd","n_series","n_observations","mean_IQR","mean_sd","model"
"515","lambda","10",0.514072699944467,1,0.156141690559616,0.2006846630977,0.180082748162251,0.17673896992614,0.0349654790187545,10,15,1,0.0349654790187545,"pooled"
"516","sigma","1",0.270036809577905,1,0.171495656959781,0.19961710048457,0.185744949561646,0.184614932861367,0.020268702685806,10,15,0.815,0.020268702685806,"pooled"
"517","sigma","2",0.220356773432509,0.91,0.171495656959781,0.19961710048457,0.185744949561646,0.184614932861367,0.020268702685806,10,15,0.815,0.020268702685806,"pooled"
"518","sigma","3",0.279627810352249,1,0.171495656959781,0.19961710048457,0.185744949561646,0.184614932861367,0.020268702685806,10,15,0.815,0.020268702685806,"pooled"
"519","sigma","4",0.128204674904607,1,0.171495656959781,0.19961710048457,0.185744949561646,0.184614932861367,0.020268702685806,10,15,0.815,0.020268702685806,"pooled"
"520","sigma","5",0.233824947143079,0.98,0.171495656959781,0.19961710048457,0.185744949561646,0.184614932861367,0.020268702685806,10,15,0.815,0.020268702685806,"pooled"
"521","sigma","6",0.121838053451118,1,0.171495656959781,0.19961710048457,0.185744949561646,0.184614932861367,0.020268702685806,10,15,0.815,0.020268702685806,"pooled"
"522","sigma","7",0.196456982469979,0.42,0.171495656959781,0.19961710048457,0.185744949561646,0.184614932861367,0.020268702685806,10,15,0.815,0.020268702685806,"pooled"
"523","sigma","8",0.251730101088119,1,0.171495656959781,0.19961710048457,0.185744949561646,0.184614932861367,0.020268702685806,10,15,0.815,0.020268702685806,"pooled"
"524","sigma","9",0.18987710434582,0.22,0.171495656959781,0.19961710048457,0.185744949561646,0.184614932861367,0.020268702685806,10,15,0.815,0.020268702685806,"pooled"
"525","sigma","10",0.167777283297565,0.62,0.171495656959781,0.19961710048457,0.185744949561646,0.184614932861367,0.020268702685806,10,15,0.815,0.020268702685806,"pooled"
"526","mu","1",-0.454941491490532,0.9,-0.565711229803528,-0.505043562244799,-0.535885463383408,-0.534090124724501,0.0510762388445414,10,15,0.512,0.0893438853036569,"non_pooled"
"527","mu","2",-0.124717235845976,0.96,-0.00395242030204065,0.10004315436877,0.0469529796624303,0.0449075359510734,0.0848283331434159,10,15,0.512,0.0893438853036569,"non_pooled"
"528","mu","3",0.259327219179939,0.15,0.136356321802285,0.452686765143447,0.300059213308419,0.299963914578226,0.266456342989031,10,15,0.512,0.0893438853036569,"non_pooled"
"529","mu","4",0.14812190624235,0.84,0.0246281129448169,0.103405197057271,0.0635424057205809,0.065847295130857,0.0629775182305011,10,15,0.512,0.0893438853036569,"non_pooled"
"530","mu","5",-0.013050950376148,0.15,-0.0617812069602814,0.0137226280211437,-0.0255138098009457,-0.0231758886895708,0.0656301961016789,10,15,0.512,0.0893438853036569,"non_pooled"
"531","mu","6",-0.351060753576183,0.34,-0.392712853712156,-0.342126612570284,-0.366954924980106,-0.366962670485068,0.041795710993835,10,15,0.512,0.0893438853036569,"non_pooled"
"532","mu","7",0.28293343891065,0.51,0.283168951155324,0.337433701759335,0.309847328137813,0.309674685343244,0.0499528033795597,10,15,0.512,0.0893438853036569,"non_pooled"
"533","mu","8",0.368188450429402,0.79,0.415196291520466,0.522194041668125,0.470462262922082,0.47117264417446,0.0837363284890653,10,15,0.512,0.0893438853036569,"non_pooled"
"534","mu","9",-0.00545092963850104,0.41,-0.0201748569344293,0.105637002157325,0.0461207293857509,0.0482233142048833,0.101515841127907,10,15,0.512,0.0893438853036569,"non_pooled"
"535","mu","10",0.00995779562911287,0.07,-0.0377299954602663,0.0629874024274791,0.0119811260985315,0.0163110681185701,0.0854695397370339,10,15,0.512,0.0893438853036569,"non_pooled"
"536","lambda","1",0.771722586295738,0.47,0.468048627823715,0.782697469531622,0.620356582181026,0.605133897732625,0.198983082638412,10,15,0.479,0.186548628748663,"non_pooled"
"537","lambda","2",0.412191071045661,0.78,0.52103064654989,0.836286252570741,0.669444698526247,0.671333764302157,0.193814932775009,10,15,0.479,0.186548628748663,"non_pooled"
"538","lambda","3",0.550495561842311,0.42,0.358302890515698,0.574813599773651,0.47663635228645,0.449056687194917,0.163816956870333,10,15,0.479,0.186548628748663,"non_pooled"
"539","lambda","4",0.545285637664527,0.38,0.510708784785229,0.794751028519386,0.647963969370841,0.642097415138593,0.181372211980156,10,15,0.479,0.186548628748663,"non_pooled"
"540","lambda","5",0.380198975349445,0.91,0.564602095653396,0.855453299031672,0.704738304863868,0.723992382543953,0.18308422762357,10,15,0.479,0.186548628748663,"non_pooled"
"541","lambda","6",0.536983091656935,0.47,0.525082392790175,0.807565259222395,0.661494016312044,0.668518874245154,0.184491978316982,10,15,0.479,0.186548628748663,"non_pooled"
"542","lambda","7",0.49371647575422,0.68,0.555168243292349,0.839754384450171,0.691942437322023,0.699826551292354,0.185683504786375,10,15,0.479,0.186548628748663,"non_pooled"
"543","lambda","8",0.611753551356638,0.21,0.526406974401696,0.823100098632817,0.670221188670552,0.674945907145426,0.190980346409111,10,15,0.479,0.186548628748663,"non_pooled"
"544","lambda","9",0.694237452551355,0.06,0.554666339422922,0.850716902721132,0.696325382071969,0.70859681223169,0.183238707079064,10,15,0.479,0.186548628748663,"non_pooled"
"545","lambda","10",0.514072699944467,0.41,0.489254049209607,0.816312763228925,0.650637861100294,0.653638622076035,0.200020339007619,10,15,0.479,0.186548628748663,"non_pooled"
"546","sigma","1",0.270036809577905,0.95,0.109274520493583,0.169625762967423,0.144166710656239,0.13613146637521,0.0500949707148699,10,15,0.577,0.0844673090257129,"non_pooled"
"547","sigma","2",0.220356773432509,0.28,0.196744860655287,0.304684646463546,0.257368496757359,0.245379091791871,0.0862155468867178,10,15,0.577,0.0844673090257129,"non_pooled"
"548","sigma","3",0.279627810352249,0.94,0.432614104130009,0.692514330835967,0.579220570044883,0.555359860012596,0.194088379351073,10,15,0.577,0.0844673090257129,"non_pooled"
"549","sigma","4",0.128204674904607,0.72,0.147212958134814,0.224713428741175,0.192529388543445,0.185108024610531,0.0644405845104376,10,15,0.577,0.0844673090257129,"non_pooled"
"550","sigma","5",0.233824947143079,0.36,0.162445666396595,0.252374688880737,0.211794354467506,0.19976419676811,0.0741822840801739,10,15,0.577,0.0844673090257129,"non_pooled"
"551","sigma","6",0.121838053451118,0.19,0.0923991480582303,0.13973302558101,0.119971297114,0.113955652431018,0.0428957745160767,10,15,0.577,0.0844673090257129,"non_pooled"
"552","sigma","7",0.196456982469979,0.74,0.112225554754975,0.171852286217558,0.144913504948005,0.139315644397413,0.0468171722614193,10,15,0.577,0.0844673090257129,"non_pooled"
"553","sigma","8",0.251730101088119,0.04,0.199716048919305,0.306679503138694,0.259645515433996,0.250106084150641,0.0852373915310362,10,15,0.577,0.0844673090257129,"non_pooled"
"554","sigma","9",0.18987710434582,0.83,0.246046149829719,0.385427737679215,0.324565764950822,0.306417660161083,0.1155688315837,10,15,0.577,0.0844673090257129,"non_pooled"
"555","sigma","10",0.167777283297565,0.72,0.191565561754982,0.293940134046156,0.249448764837547,0.238817803196976,0.0851321548216251,10,15,0.577,0.0844673090257129,"non_pooled"
"556","mu","1",-0.454941491490532,0.71,-0.559147333530064,-0.480880089296798,-0.516992273557317,-0.522499082180371,0.0647806380102309,10,15,0.403,0.0906633431440562,"partially"
"557","mu","2",-0.124717235845976,0.91,-0.00675963218527452,0.105728449026831,0.0473052714608669,0.0528134326362952,0.0946417165797375,10,15,0.403,0.0906633431440562,"partially"
"558","mu","3",0.259327219179939,0.19,0.0968904365455906,0.347415498930935,0.218942952194672,0.214257610051346,0.193832433787883,10,15,0.403,0.0906633431440562,"partially"
"559","mu","4",0.14812190624235,0.79,0.0190393917316483,0.106619467753177,0.0618613022607489,0.0595743458077353,0.0745852394854767,10,15,0.403,0.0906633431440562,"partially"
"560","mu","5",-0.013050950376148,0.12,-0.0694571245122576,0.0191166467063519,-0.0237830084960409,-0.0243640360817095,0.0753446937885291,10,15,0.403,0.0906633431440562,"partially"
"561","mu","6",-0.351060753576183,0.06,-0.385109151381754,-0.325790762449924,-0.353586045286825,-0.354481577403591,0.0511241370983185,10,15,0.403,0.0906633431440562,"partially"
"562","mu","7",0.28293343891065,0.27,0.264563606288809,0.336466072969394,0.299300407862924,0.30089460220664,0.0581757113505964,10,15,0.403,0.0906633431440562,"partially"
"563","mu","8",0.368188450429402,0.54,0.37564550801452,0.495340595556165,0.431320804058047,0.436058891538574,0.0990194139955469,10,15,0.403,0.0906633431440562,"partially"
"564","mu","9",-0.00545092963850104,0.4,-0.0204434821409565,0.109455330415026,0.043896896548816,0.0436658752094894,0.106132757375769,10,15,0.403,0.0906633431440562,"partially"
"565","mu","10",0.00995779562911287,0.04,-0.0480607163634253,0.0591875363511887,0.00945735609769423,0.014170843354173,0.088996689968474,10,15,0.403,0.0906633431440562,"partially"
"566","lambda","1",0.771722586295738,0.85,0.378420324831394,0.626914846447365,0.511275135376462,0.49235234914335,0.1720410267247,10,15,0.455,0.167104670946937,"partially"
"567","lambda","2",0.412191071045661,0.48,0.399443507511069,0.639718191771166,0.530424076153949,0.521970623484131,0.175284021057909,10,15,0.455,0.167104670946937,"partially"
"568","lambda","3",0.550495561842311,0.79,0.322395758048186,0.474930400364074,0.404563282765026,0.39809607283278,0.11729576214999,10,15,0.455,0.167104670946937,"partially"
"569","lambda","4",0.545285637664527,0.17,0.395929222032856,0.636514379552248,0.521280101640049,0.512271112365428,0.17472846667929,10,15,0.455,0.167104670946937,"partially"
"570","lambda","5",0.380198975349445,0.64,0.414822433898433,0.666128197722646,0.546981165539433,0.532885319250208,0.177846438486826,10,15,0.455,0.167104670946937,"partially"
"571","lambda","6",0.536983091656935,0.14,0.401905053198528,0.64417029641535,0.53182522091104,0.508174964355787,0.175266257332326,10,15,0.455,0.167104670946937,"partially"
"572","lambda","7",0.49371647575422,0.22,0.420657810644734,0.665984045165455,0.549317650131991,0.535669259961405,0.174201277211168,10,15,0.455,0.167104670946937,"partially"
"573","lambda","8",0.611753551356638,0.49,0.392912664912915,0.622591103035771,0.514637313031389,0.498350644669633,0.170542033528982,10,15,0.455,0.167104670946937,"partially"
"574","lambda","9",0.694237452551355,0.64,0.416493044755553,0.646303738838308,0.536403875530381,0.519519580239675,0.170962012126452,10,15,0.455,0.167104670946937,"partially"
"575","lambda","10",0.514072699944467,0.13,0.390236289080833,0.60763125110895,0.504511546019915,0.485538693244045,0.162879414171729,10,15,0.455,0.167104670946937,"partially"
"576","sigma","1",0.270036809577905,1,0.128758877436333,0.184831508041415,0.156836623553125,0.157556502622976,0.0397898922533378,10,15,0.614,0.0472615907631608,"partially"
"577","sigma","2",0.220356773432509,0.45,0.170770712579025,0.225765259065279,0.201703866352385,0.198196351074902,0.0455947672526747,10,15,0.614,0.0472615907631608,"partially"
"578","sigma","3",0.279627810352249,0.45,0.194305228562437,0.286947303250698,0.250034298538198,0.230467645957173,0.0785415516197809,10,15,0.614,0.0472615907631608,"partially"
"579","sigma","4",0.128204674904607,0.83,0.152338533388256,0.204809383663956,0.180299136007984,0.17649318150779,0.0424792624693439,10,15,0.614,0.0472615907631608,"partially"
"580","sigma","5",0.233824947143079,0.75,0.158926257153972,0.208503146865348,0.18710891138961,0.183552415604065,0.0426886602754961,10,15,0.614,0.0472615907631608,"partially"
"581","sigma","6",0.121838053451118,0.42,0.115654072584513,0.172773906572062,0.145227244082144,0.143007402194383,0.0388385900520658,10,15,0.614,0.0472615907631608,"partially"
"582","sigma","7",0.196456982469979,0.67,0.134145241132662,0.184022849734364,0.15959203456471,0.158476854889108,0.0405080465901654,10,15,0.614,0.0472615907631608,"partially"
"583","sigma","8",0.251730101088119,0.73,0.170960916263684,0.228462610885783,0.20279753543076,0.19654246816393,0.047028215243263,10,15,0.614,0.0472615907631608,"partially"
"584","sigma","9",0.18987710434582,0.34,0.181084984126229,0.242744232851307,0.216321004029825,0.207378335224725,0.0515797923243801,10,15,0.614,0.0472615907631608,"partially"
"585","sigma","10",0.167777283297565,0.5,0.167334679962677,0.220977868327735,0.197973607189623,0.19261806808398,0.0455671295511001,10,15,0.614,0.0472615907631608,"partially"
"586","mu","1",-0.232533877872332,1,-0.07743903033036,-0.0276945047918179,-0.0526005991787724,-0.0512520677185699,0.0373591800962822,10,20,0.999,0.0373591800962822,"pooled"
"587","mu","2",0.123262866015316,1,-0.07743903033036,-0.0276945047918179,-0.0526005991787724,-0.0512520677185699,0.0373591800962822,10,20,0.999,0.0373591800962822,"pooled"
"588","mu","3",0.0480587928311769,1,-0.07743903033036,-0.0276945047918179,-0.0526005991787724,-0.0512520677185699,0.0373591800962822,10,20,0.999,0.0373591800962822,"pooled"
"589","mu","4",0.241330184884421,1,-0.07743903033036,-0.0276945047918179,-0.0526005991787724,-0.0512520677185699,0.0373591800962822,10,20,0.999,0.0373591800962822,"pooled"
"590","mu","5",-0.295470711665775,1,-0.07743903033036,-0.0276945047918179,-0.0526005991787724,-0.0512520677185699,0.0373591800962822,10,20,0.999,0.0373591800962822,"pooled"
"591","mu","6",0.0364340145334025,0.99,-0.07743903033036,-0.0276945047918179,-0.0526005991787724,-0.0512520677185699,0.0373591800962822,10,20,0.999,0.0373591800962822,"pooled"
"592","mu","7",-0.276804260169546,1,-0.07743903033036,-0.0276945047918179,-0.0526005991787724,-0.0512520677185699,0.0373591800962822,10,20,0.999,0.0373591800962822,"pooled"
"593","mu","8",-0.247237485313931,1,-0.07743903033036,-0.0276945047918179,-0.0526005991787724,-0.0512520677185699,0.0373591800962822,10,20,0.999,0.0373591800962822,"pooled"
"594","mu","9",0.11121323780119,1,-0.07743903033036,-0.0276945047918179,-0.0526005991787724,-0.0512520677185699,0.0373591800962822,10,20,0.999,0.0373591800962822,"pooled"
"595","mu","10",0.0445056265342682,1,-0.07743903033036,-0.0276945047918179,-0.0526005991787724,-0.0512520677185699,0.0373591800962822,10,20,0.999,0.0373591800962822,"pooled"
"596","lambda","1",0.503117573005051,1,0.197548672644802,0.246414333470267,0.224281151265693,0.22355439328639,0.0386382136271748,10,20,1,0.0386382136271748,"pooled"
"597","lambda","2",0.487499469159016,1,0.197548672644802,0.246414333470267,0.224281151265693,0.22355439328639,0.0386382136271748,10,20,1,0.0386382136271748,"pooled"
"598","lambda","3",0.466050676917218,1,0.197548672644802,0.246414333470267,0.224281151265693,0.22355439328639,0.0386382136271748,10,20,1,0.0386382136271748,"pooled"
"599","lambda","4",0.453675046842354,1,0.197548672644802,0.246414333470267,0.224281151265693,0.22355439328639,0.0386382136271748,10,20,1,0.0386382136271748,"pooled"
"600","lambda","5",0.50595087302008,1,0.197548672644802,0.246414333470267,0.224281151265693,0.22355439328639,0.0386382136271748,10,20,1,0.0386382136271748,"pooled"
"601","lambda","6",0.52639765060694,1,0.197548672644802,0.246414333470267,0.224281151265693,0.22355439328639,0.0386382136271748,10,20,1,0.0386382136271748,"pooled"
"602","lambda","7",0.471035977691994,1,0.197548672644802,0.246414333470267,0.224281151265693,0.22355439328639,0.0386382136271748,10,20,1,0.0386382136271748,"pooled"
"603","lambda","8",0.576705140855805,1,0.197548672644802,0.246414333470267,0.224281151265693,0.22355439328639,0.0386382136271748,10,20,1,0.0386382136271748,"pooled"
"604","lambda","9",0.380604461025357,1,0.197548672644802,0.246414333470267,0.224281151265693,0.22355439328639,0.0386382136271748,10,20,1,0.0386382136271748,"pooled"
"605","lambda","10",0.524576803601042,1,0.197548672644802,0.246414333470267,0.224281151265693,0.22355439328639,0.0386382136271748,10,20,1,0.0386382136271748,"pooled"
"606","sigma","1",0.342098767824355,1,0.136075283397241,0.157993766838657,0.147665482933256,0.146875453110963,0.0161110709811254,10,20,0.862,0.0161110709811254,"pooled"
"607","sigma","2",0.137298375243667,0.44,0.136075283397241,0.157993766838657,0.147665482933256,0.146875453110963,0.0161110709811254,10,20,0.862,0.0161110709811254,"pooled"
"608","sigma","3",0.169539985174023,0.81,0.136075283397241,0.157993766838657,0.147665482933256,0.146875453110963,0.0161110709811254,10,20,0.862,0.0161110709811254,"pooled"
"609","sigma","4",0.205371624004172,1,0.136075283397241,0.157993766838657,0.147665482933256,0.146875453110963,0.0161110709811254,10,20,0.862,0.0161110709811254,"pooled"
"610","sigma","5",0.103012225006687,1,0.136075283397241,0.157993766838657,0.147665482933256,0.146875453110963,0.0161110709811254,10,20,0.862,0.0161110709811254,"pooled"
"611","sigma","6",0.15482587961279,0.37,0.136075283397241,0.157993766838657,0.147665482933256,0.146875453110963,0.0161110709811254,10,20,0.862,0.0161110709811254,"pooled"
"612","sigma","7",0.21523862502047,1,0.136075283397241,0.157993766838657,0.147665482933256,0.146875453110963,0.0161110709811254,10,20,0.862,0.0161110709811254,"pooled"
